date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:53	5504/5504	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c06a7a456d24a87e239f77e2f51b4264%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/overrides.js?1742916164877534	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/overrides1173.js	(from https://www.beladivine.com/)
16:05:53	30401/30401	---M--	200	added ('OK')	application/font-woff2	etag:%22d06a71954af6d7467fff08c8966f9fd1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/lemajor-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/lemajor-regular.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:53	38588/38588	---M--	200	added ('OK')	font/woff	etag:%22b89388788fdb7c714830c57a4fa3d0a5%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/lemajor-regular.woff	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/lemajor-regular.woff	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:53	40993/40993	---M--	200	added ('OK')	application/font-woff2	etag:%22ad19aee1597258693d42873fe6ef45fd%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/gordita-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/gordita-regular.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:54	58136/58136	---M--	200	added ('OK')	font/woff	etag:%225e72bd7f0481c1819a2ba8ebadf52ed9%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/gordita-regular.woff	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/gordita-regular.woff	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:54	34196/34196	---M--	200	added ('OK')	application/font-woff2	etag:%22758dd64324a8d1b26d78cbb90e320b6a%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/termina-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/termina-regular.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:55	50302/50302	---M--	200	added ('OK')	font/woff	etag:%22281fc20d81059b326783263fac2b8738%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/termina-regular.woff	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/termina-regular.woff	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:55	40842/40842	---M--	200	added ('OK')	application/font-woff2	etag:%224b2ef1c00c6ab7b83357cdf22feff3dd%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/commuters-sans-semibold.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/commuters-sans-semibold.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:55	127439/127439	---MCZ	200	added ('OK')	font/ttf	etag:W/%223592a75f4f03b70b8db7b75c8121a9c2%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/commuters-sans-semibold.ttf	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/commuters-sans-semibold.ttf	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:56	26805/26805	---M--	200	added ('OK')	application/font-woff2	etag:%228250015d93d6b2a77ef93626739bbe98%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/commuterssans-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/commuterssans-regular.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:56	82963/82963	---MCZ	200	added ('OK')	font/ttf	etag:W/%22a64e6daff7c8567f0ec0ea3c98b2bd88%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/commuterssans-regular.ttf	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/commuterssans-regular.ttf	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:56	28483/28483	---M--	200	added ('OK')	application/font-woff2	etag:%22029253c7d28b095f61f70483782953fb%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/gatwick-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/gatwick-regular.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:56	71595/71595	---MCZ	200	added ('OK')	font/ttf	etag:W/%22789ff0e716ce7c75eb731722967ae0d3%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/gatwick-regular.ttf	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/gatwick-regular.ttf	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:57	26647/26647	---M--	200	added ('OK')	application/font-woff2	etag:%2220b708fa06913264c39fd2d46e60970a%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/gatwick-ultrabold.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/gatwick-ultrabold.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:57	70899/70899	---MCZ	200	added ('OK')	font/ttf	etag:W/%2272dd9b2bf8c028e015163ab0e0a6a495%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/gatwick-ultrabold.ttf	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/gatwick-ultrabold.ttf	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:57	28897/28897	---M--	200	added ('OK')	application/font-woff2	etag:%220022d17c2f3e106dc5ad0a1606a2e9f5%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/gatwick-medium.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732185/assets/gatwick-medium.woff2	(from https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732185/assets/template-font.css?1742916164877534)
16:05:58	228/228	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:04%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/0c0dd0-6583-2ee-c42e-2574772425c5_switzer-light.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/0c0dd0-6583-2ee-c42e-2574772425c5_switzer-light.4c.delayed	(from https://www.beladivine.com/home)
16:05:58	239/239	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:05%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/64c7f1f-1c8d-8f4e-750-12618fbbbf3a_saoldisplay-lightItalic.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/64c7f1f-1c8d-8f4e-750-12618fbbbf3a_saoldisplay-lightItalic.woff2	(from https://www.beladivine.com/home)
16:05:59	230/230	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:05%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/ac0cfbd-c71c-eb30-4e44-c17a5706a3c_termina-medium.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/ac0cfbd-c71c-eb30-4e44-c17a5706a3c_termina-medium.woff2	(from https://www.beladivine.com/home)
16:05:59	234/234	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:05%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/62f8700-0e5a-5880-8f10-811243f213_commuterssans-light.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/62f8700-0e5a-5880-8f10-811243f213_commuterssans-light.woff2	(from https://www.beladivine.com/home)
16:05:59	237/237	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:05%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/2ca47f-7114-4704-487f-aec1db1811d2_commuterssans-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/2ca47f-7114-4704-487f-aec1db1811d2_commuterssans-regular.woff2	(from https://www.beladivine.com/home)
16:06:00	47184/47184	---M--	200	added ('OK')	image/jpeg	etag:%22aab456321119498896921700afaf4bc1-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/sites/145796/images/e53526-3e7c-f7fd-df87-ae420ce36f8e_Bela_Divine_SEO_image.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/sites/145796/images/e53526-3e7c-f7fd-df87-ae420ce36f8e_Bela_Divine_SEO_image.jpg	(from https://www.beladivine.com/about)
16:06:00	1830/1830	---M--	200	added ('OK')	image/png	etag:%229c95da75693b10a27b50f2a516fecf3f-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/f23c48-7061-a855-f1a-c4d132020b0_9cebbe03-2098-49b4-9c40-c278654d80cf.png?v=2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/f23c48-7061-a855-f1a-c4d132020b0_9cebbe03-2098-49b4-9c40-c278654d80cf5e1f.png	(from https://www.beladivine.com/about)
16:06:00	98988/98988	---MCZ	200	added ('OK')	text/css	etag:W/%2251b4736209bda2dd1990d636eda66fae%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/styles.css?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/stylesd739.css	(from https://www.beladivine.com/about)
16:06:00	1775/1775	---MCZ	200	added ('OK')	text/css	etag:W/%2218ef3d49eaeef37d9fa15c2516857f21%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/slick.css?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/slickd739.css	(from https://www.beladivine.com/about)
16:06:00	27253/27253	---MCZ	200	added ('OK')	text/css	etag:W/%22875a38a3574b1a3d31efc6837e4f1210%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/overrides.css?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/overridesd739.css	(from https://www.beladivine.com/about)
16:06:00	0/-1	---M--	302	error ('')			https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/0c0dd0-6583-2ee-c42e-2574772425c5_switzer-light.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/0c0dd0-6583-2ee-c42e-2574772425c5_switzer-light.56.delayed	(from https://www.beladivine.com/about)
16:06:01	239/239	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:07%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/64c7f1f-1c8d-8f4e-750-12618fbbbf3a_saoldisplay-lightItalic.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/64c7f1f-1c8d-8f4e-750-12618fbbbf3a_saoldisplay-lightItalic.57.delayed	(from https://www.beladivine.com/about)
16:06:01	230/230	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:07%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/ac0cfbd-c71c-eb30-4e44-c17a5706a3c_termina-medium.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/ac0cfbd-c71c-eb30-4e44-c17a5706a3c_termina-medium.woff2	(from https://www.beladivine.com/about)
16:06:01	234/234	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:08%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/62f8700-0e5a-5880-8f10-811243f213_commuterssans-light.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/62f8700-0e5a-5880-8f10-811243f213_commuterssans-light.woff2	(from https://www.beladivine.com/about)
16:06:01	237/237	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:08%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/2ca47f-7114-4704-487f-aec1db1811d2_commuterssans-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/2ca47f-7114-4704-487f-aec1db1811d2_commuterssans-regular.woff2	(from https://www.beladivine.com/about)
16:06:02	2095/2095	---MCZ	200	added ('OK')	text/css	etag:W/%22ce655a65872189af167c63ee760170bc%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/template-font.css?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/template-fontd739.css	(from https://www.beladivine.com/about)
16:06:02	103090/103090	---M--	200	added ('OK')	image/png	etag:%224ef82e5917a4a4370b654fc70de01e91-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/8f2c26e-e21d-a774-8c6b-01ba60f247c1_1a7c001d-535b-4f36-98ed-8209b35cd688.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/8f2c26e-e21d-a774-8c6b-01ba60f247c1_1a7c001d-535b-4f36-98ed-8209b35cd688.png	(from https://www.beladivine.com/about)
16:06:02	590525/590525	---M--	200	added ('OK')	image/jpeg	etag:%2278e8f87e1c936161acf006accb61465f-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/23e370-426c-fdbf-e221-61c3054dbf1e_38d1a950-d7e9-43d9-abde-62ae34e5f418.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/23e370-426c-fdbf-e221-61c3054dbf1e_38d1a950-d7e9-43d9-abde-62ae34e5f418.jpg	(from https://www.beladivine.com/about)
16:06:03	590525/590525	---M--	200	added ('OK')	image/jpeg	etag:%2278e8f87e1c936161acf006accb61465f-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/c673d4-1e4b-4cbe-177c-c88ff08a1825_38d1a950-d7e9-43d9-abde-62ae34e5f418.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/c673d4-1e4b-4cbe-177c-c88ff08a1825_38d1a950-d7e9-43d9-abde-62ae34e5f418.jpg	(from https://www.beladivine.com/about)
16:06:03	99264/99264	---M--	200	added ('OK')	image/jpeg	etag:%2266c3eab34d6a9af21572e1aeb24d491a-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/ec2daf-f24a-60ff-41ae-15671754ccf3_background.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/ec2daf-f24a-60ff-41ae-15671754ccf3_background.jpg	(from https://www.beladivine.com/about)
16:06:03	99264/99264	---M--	200	added ('OK')	image/jpeg	etag:%2204ab26f638990897bc1573a4d0e948db-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/057752e-e007-f5ac-727f-8d0ae156ff_1d997687-40f7-4788-9a4e-ad56030d7529.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/057752e-e007-f5ac-727f-8d0ae156ff_1d997687-40f7-4788-9a4e-ad56030d7529.jpg	(from https://www.beladivine.com/about)
16:06:03	76967/76967	---M--	200	added ('OK')	image/jpeg	etag:%229ae82435bb6ea7c92e3c44a60f1512d8-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/4d68b20-213c-3aaf-7ebd-d70e6dc6318b_e61dd3d3-3ac7-432f-aea3-bf6b96451318.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/4d68b20-213c-3aaf-7ebd-d70e6dc6318b_e61dd3d3-3ac7-432f-aea3-bf6b96451318.jpg	(from https://www.beladivine.com/about)
16:06:03	76967/76967	---M--	200	added ('OK')	image/jpeg	etag:%229ae82435bb6ea7c92e3c44a60f1512d8-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/a53384e-ce0e-40a1-8a5-71e5e70cdb2b_e61dd3d3-3ac7-432f-aea3-bf6b96451318.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/a53384e-ce0e-40a1-8a5-71e5e70cdb2b_e61dd3d3-3ac7-432f-aea3-bf6b96451318.jpg	(from https://www.beladivine.com/about)
16:06:04	2640756/2640756	---M--	200	added ('OK')	image/png	etag:%226cb03075d003bee23c4e1f386d60c14b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/4baca68-35d4-6d7d-ec55-ee53ee5dd1_news-letter.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/4baca68-35d4-6d7d-ec55-ee53ee5dd1_news-letter.png	(from https://www.beladivine.com/about)
16:06:05	114845/114845	---M--	200	added ('OK')	image/jpeg	etag:%22ead652dc05c8bf74097ad56d031dfffe-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/31de521-f6a7-2c52-f364-154421d20fbc_3d2c8975-3bc2-4bbd-8e85-8b99ee9241e0.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/31de521-f6a7-2c52-f364-154421d20fbc_3d2c8975-3bc2-4bbd-8e85-8b99ee9241e0.jpg	(from https://www.beladivine.com/about)
16:06:05	2640756/2640756	---M--	200	added ('OK')	image/png	etag:%223a3d5a59de410dcc9e8c4e568b40701d-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/ca62e31-c267-c048-1ecf-ecb7f63d20a_aba97e68-34bf-475e-bd6b-71abdb510a0e.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/ca62e31-c267-c048-1ecf-ecb7f63d20a_aba97e68-34bf-475e-bd6b-71abdb510a0e.png	(from https://www.beladivine.com/about)
16:06:05	1461823/1461823	---M--	200	added ('OK')	image/jpeg	etag:%22da207624e24d9459d470995e7dad257b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/2c601fa-2dd2-b55-ee4-df0d74c4fee6_e04a5b0b-f651-4a0c-92ad-6575243bdfa4.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/2c601fa-2dd2-b55-ee4-df0d74c4fee6_e04a5b0b-f651-4a0c-92ad-6575243bdfa4.jpg	(from https://www.beladivine.com/about)
16:06:05	129811/129811	---M--	200	added ('OK')	image/jpeg	etag:%22324e489e063dfe99a9cd77ce1983a15b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/128e320-083-fd33-4028-b37cb14a2db2_ff915b78-273d-43ae-8974-b7af1f1781b3.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/128e320-083-fd33-4028-b37cb14a2db2_ff915b78-273d-43ae-8974-b7af1f1781b3.jpg	(from https://www.beladivine.com/about)
16:06:05	217114/217114	---M--	200	added ('OK')	image/jpeg	etag:%22b780d352d54174d1d1b5f2d555c11226-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/45fcae7-5a68-3b3-5e6c-305fc2a5a0_ddfc1adb-2069-4614-8568-c8cd1ef329e4.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/45fcae7-5a68-3b3-5e6c-305fc2a5a0_ddfc1adb-2069-4614-8568-c8cd1ef329e4.jpg	(from https://www.beladivine.com/about)
16:06:06	102049/102049	---M--	200	added ('OK')	image/jpeg	etag:%223647e437a4f9b2de502a71c2252dba3b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/0ef0b4-de1a-c83-5364-d6d7c6d53e6_61ea09f5-a6bb-4ec8-be0f-cd35c88b6e46.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628630/settings_images/0ef0b4-de1a-c83-5364-d6d7c6d53e6_61ea09f5-a6bb-4ec8-be0f-cd35c88b6e46.jpg	(from https://www.beladivine.com/about)
16:06:06	12072/12072	---M--	200	added ('OK')	image/png	etag:%229b55dc04dc25220995c667b9033e6a28%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/placeholder.png?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/placeholderd739.png	(from https://www.beladivine.com/about)
16:06:06	1218893/1218893	---MCZ	200	added ('OK')	text/javascript	etag:W/%22e16255ab43aeea2c4118cd344ae7f07a%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/scripts.js?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/scriptsd739.js	(from https://www.beladivine.com/about)
16:06:07	42862/42862	---MCZ	200	added ('OK')	text/javascript	etag:W/%22efe2dc57bf7b73137e9642e586ee272b%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/slick.min.js?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/slick.mind739.js	(from https://www.beladivine.com/about)
16:06:07	9028/9028	---MCZ	200	added ('OK')	text/javascript	etag:W/%227d05f92297dede9ecfe3706efb95677a%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/jquery.waypoints.min.js?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/jquery.waypoints.mind739.js	(from https://www.beladivine.com/about)
16:06:07	1067/1067	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ef36cca760bf1cd76cfcd0e4dc10cef1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/jquery.counterup.min.js?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/jquery.counterup.mind739.js	(from https://www.beladivine.com/about)
16:06:08	11733/11733	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a972434d63a0ab53922b371c1bab9fd2%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732175/assets/overrides.js?1735021078870921	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732175/assets/overridesd739.js	(from https://www.beladivine.com/about)
16:06:08	47184/47184	---M--	200	added ('OK')	image/jpeg	etag:%22cf9b1b931da19f5873398fb57c397d4b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/sites/145796/images/bdbf2a8-6713-dbd1-0b5f-dee87f740a4_80c02e07-c674-477a-9517-f265ac519aeb.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/sites/145796/images/bdbf2a8-6713-dbd1-0b5f-dee87f740a4_80c02e07-c674-477a-9517-f265ac519aeb.jpg	(from https://www.beladivine.com/programs)
16:06:08	1830/1830	---M--	200	added ('OK')	image/png	etag:%229c95da75693b10a27b50f2a516fecf3f-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/a0c85e-6f7-537d-e88e-a3c413c73_9cebbe03-2098-49b4-9c40-c278654d80cf.png?v=2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/a0c85e-6f7-537d-e88e-a3c413c73_9cebbe03-2098-49b4-9c40-c278654d80cf5e1f.png	(from https://www.beladivine.com/programs)
